transaction_id,customer_id,product_id,date_id,amount,quantity
9507,1903,197,2021-11-16,576.31,1
9508,1462,31,2021-04-01,,1
9509,1706,143,2022-04-01,57.6,1
9510,74,291,2021-06-18,1614.46,1
9511,1489,133,2021-11-24,445.07,2
9512,1326,237,2021-09-22,954.15,2
9513,39,282,2022-09-19,227.79,4
9514,831,110,2021-07-01,1320.5,2
9515,238,83,2021-05-08,331.55,1
9516,457,299,2021-12-26,53.74,5
9517,1311,189,2021-04-08,1979.48,4
9518,260,74,2022-10-02,1401.5,3
9519,1742,57,2022-10-01,279.54,2
9520,240,291,2022-05-31,1015.62,4
9521,1355,267,2021-09-08,321.8,3
9522,647,15,2021-10-11,1961.69,3
9523,1858,293,2021-06-14,792.38,5
9524,569,262,2022-04-19,15397.06,5
9525,569,176,2021-12-23,173.79,2
9526,123,280,2021-08-19,242.62,4
9527,668,21,2022-04-05,638.35,5
9528,33,142,2022-05-03,940.1,5
9529,610,94,2022-01-16,251.29,4
9530,1889,204,2022-06-24,1447.72,2
9531,1417,111,2021-07-31,96.71,1
9532,930,236,2022-09-23,1509.71,2
9533,944,55,2022-11-01,58.44,4
9534,657,287,2021-06-06,1033.84,2
9535,392,97,2022-11-21,459.53,4
9536,1460,295,2021-04-28,1515.41,1
9537,1350,164,2022-01-08,370.3,2
9538,1219,269,2021-04-11,874.02,2
9539,1953,173,2021-05-27,1325.5,3
9540,288,107,2021-04-17,323.89,3
9541,798,287,2022-09-08,2152.41,5
9542,1467,17,2021-03-08,485.03,5
9543,1370,250,2021-04-18,327.46,1
9544,1744,22,2021-03-19,110.59,2
9545,844,6,2022-05-13,,5
9546,245,168,2021-06-30,1043.49,5
9547,473,35,2022-07-14,1905.66,3
9548,1655,195,2022-03-05,115.52,4
9549,962,93,2022-12-19,1819.45,3
9550,105,96,2021-05-26,776.0,2
9551,1534,78,2022-07-04,,1
9552,1596,141,2022-03-22,142.95,2
9553,1688,7,2021-05-04,800.46,3
9554,698,11,2022-07-03,95.49,2
9555,1589,76,2021-03-17,277.39,3
9556,683,155,2021-05-24,1460.1,4
9557,1886,130,2021-05-17,930.63,1
9558,1347,78,2021-03-05,153.08,3
9559,207,220,2022-06-09,418.12,4
9560,1276,123,2022-09-28,1159.09,4
9561,23,300,2022-08-24,300.98,1
9562,1484,120,2022-10-16,524.69,2
9563,1118,197,2021-03-22,951.06,2
9564,1085,227,2022-06-13,743.4,2
9565,1754,217,2022-06-20,567.6,1
9566,830,172,2022-05-29,1106.23,1
9567,62,41,2021-12-10,470.15,5
9568,1219,289,2021-03-31,1070.42,3
9569,648,199,2022-02-14,157.37,2
9570,136,129,2021-09-21,366.04,5
9571,1844,77,2022-06-23,256.62,1
9572,1727,236,2021-06-17,819.03,1
9573,683,96,2021-06-10,1623.69,4
9574,712,183,2022-12-18,815.84,4
9575,596,15,2022-10-23,500.98,3
9576,1851,73,2021-12-09,192.2,3
9577,274,1,2022-08-30,648.27,4
9578,1098,69,2021-09-24,461.5,3
9579,756,212,2021-05-12,1294.02,4
9580,1057,29,2022-08-12,314.85,2
9581,759,146,2022-07-27,213.67,5
9582,1567,28,2021-09-17,303.66,2
9583,1307,238,2021-10-29,1562.25,1
9584,350,48,2022-09-11,1529.5,2
9585,1469,12,2021-06-11,972.46,5
9586,1230,189,2021-12-19,506.14,4
9587,1725,34,2021-09-25,1661.41,5
9588,1277,254,2021-10-06,,3
9589,1043,249,2021-05-25,1511.87,3
9590,1974,175,2022-06-16,190.75,5
9591,1617,77,2021-06-22,259.53,5
9592,668,300,2022-04-29,293.41,5
9593,689,93,2021-12-02,745.48,2
9594,888,296,2021-01-24,1336.83,1
9595,1323,249,2021-07-30,1399.69,1
9596,1791,195,2022-09-29,41.83,5
9597,107,229,2021-11-21,827.66,3
9598,782,11,2021-10-17,270.84,1
9599,1471,120,2022-09-22,209.21,5
9600,1280,215,2021-02-18,255.12,4
9601,619,179,2022-05-12,2229.61,5
9602,1906,262,2022-11-16,9189.58,1
9603,869,235,2022-11-02,279.85,4
9604,475,59,2021-04-25,1772.91,4
9605,1364,261,2022-10-15,589.59,4
9606,790,84,2022-11-25,69.84,1
9607,481,109,2022-04-12,385.31,2
9608,1237,89,2021-05-27,912.8,5
9609,1576,266,2022-10-06,795.79,3
9610,385,264,2022-08-11,,4
9611,400,211,2021-12-06,967.43,4
9612,1465,144,2021-12-27,1539.78,3
9613,159,256,2021-10-21,316.79,5
9614,616,218,2021-12-06,870.37,2
9615,1647,107,2022-06-01,315.42,2
9616,1360,276,2021-02-04,152.03,2
9617,1085,128,2021-04-02,2005.91,3
9618,373,87,2021-11-03,311.89,2
9619,843,64,2022-03-16,201.12,3
9620,635,281,2022-12-21,,4
9621,548,258,2021-05-13,2135.37,5
9622,1420,215,2022-04-07,477.23,1
9623,476,125,2022-11-27,657.2,2
9624,1464,87,2021-08-17,941.75,5
9625,664,99,2021-06-12,1345.26,5
9626,967,173,2022-07-01,440.03,3
9627,629,71,2022-05-13,62.02,3
9628,802,22,2022-04-10,226.55,5
9629,1043,50,2021-02-13,758.5,2
9630,294,154,2022-01-31,884.0,5
9631,1014,167,2021-08-26,23.69,1
9632,1871,171,2022-01-09,618.51,4
9633,1153,3,2022-03-10,808.02,3
9634,1842,93,2022-04-17,1665.79,4
9635,174,136,2022-09-20,384.02,4
9636,821,75,2022-12-08,133.5,2
9637,1640,253,2022-11-26,291.61,3
9638,31,164,2022-08-22,277.66,2
9639,1328,269,2022-03-11,1148.44,4
9640,203,280,2022-02-21,636.71,2
9641,1508,154,2022-04-03,1150.9,3
9642,1992,263,2021-01-24,474.18,4
9643,1871,264,2022-11-25,717.86,4
9644,968,37,2022-09-21,384.77,4
9645,1880,300,2021-10-21,76.46,4
9646,193,133,2021-08-29,1368.19,4
9647,865,154,2021-04-17,2586.52,4
9648,460,149,2021-08-22,1074.33,2
9649,91,192,2022-04-05,407.45,3
9650,981,263,2021-09-12,1319.24,5
9651,1142,205,2022-10-25,37.58,3
9652,1911,184,2022-10-10,45.97,4
9653,1060,152,2022-07-11,442.53,1
9654,1489,294,2022-11-08,1175.98,2
9655,299,124,2022-06-06,252.21,3
9656,1547,95,2021-09-16,1287.01,1
9657,1494,71,2021-09-06,421.81,3
9658,1828,225,2021-04-25,934.24,1
9659,1179,266,2022-03-29,613.97,5
9660,1906,81,2021-07-12,736.99,2
9661,417,43,2021-08-15,469.61,4
9662,375,220,2021-07-12,497.31,2
9663,1029,201,2022-07-02,732.12,1
9664,1363,255,2021-04-03,1067.88,3
9665,1506,254,2022-08-26,,5
9666,1299,164,2022-11-04,656.13,5
9667,1902,285,2021-03-10,1789.39,1
9668,1151,2,2021-08-31,24.17,4
9669,602,231,2021-12-06,679.27,3
9670,1506,181,2021-05-12,886.07,3
9671,875,52,2022-07-28,378.05,3
9672,140,43,2021-02-04,881.01,5
9673,1898,119,2021-12-31,262.42,3
9674,1742,195,2022-12-25,149.11,3
9675,1249,39,2022-09-22,1828.39,2
9676,736,42,2022-09-08,1987.64,4
9677,1462,115,2021-04-12,185.87,3
9678,598,39,2021-03-10,824.16,3
9679,947,6,2021-05-06,2062.91,1
9680,1075,241,2021-07-04,195.11,5
9681,1093,203,2022-04-15,157.0,2
9682,366,181,2021-12-26,815.66,1
9683,640,117,2022-04-23,2225.65,4
9684,1540,52,2022-12-31,390.0,2
9685,1043,204,2021-10-16,1489.45,2
9686,626,289,2021-04-04,839.78,4
9687,1984,220,2022-08-16,436.98,4
9688,728,110,2022-02-15,2033.74,4
9689,1853,283,2022-03-09,577.15,4
9690,1964,289,2022-08-26,835.9,4
9691,890,161,2022-09-11,297.94,4
9692,1426,214,2021-09-14,1791.99,5
9693,370,110,2021-02-11,1886.83,5
9694,748,296,2021-02-20,300.04,5
9695,715,53,2022-02-07,485.23,5
9696,870,271,2022-05-05,1862.18,5
9697,25,46,2022-10-02,93.83,3
9698,826,76,2022-12-01,87.72,4
9699,478,97,2021-12-06,249.26,4
9700,1879,191,2022-07-09,2968.33,3
9701,1964,77,2022-09-02,277.26,5
9702,653,111,2021-06-03,134.24,1
9703,370,266,2021-10-29,640.43,1
9704,1613,285,2022-02-27,1677.06,5
9705,547,4,2022-07-01,,3
9706,1510,170,2021-11-20,370.06,2
9707,219,9,2021-11-02,496.54,4
9708,885,224,2022-08-29,2261.46,2
9709,1942,45,2022-06-21,432.73,1
9710,196,221,2021-10-16,1002.4,1
9711,416,209,2021-11-08,415.93,2
9712,1539,275,2022-10-29,261.57,2
9713,1836,231,2022-12-23,168.87,2
9714,423,145,2021-08-31,498.95,3
9715,839,27,2022-03-07,484.5,4
9716,1047,144,2022-03-02,2268.88,3
9717,263,1,2022-09-28,128.86,1
9718,415,243,2022-01-18,388.59,3
9719,1961,162,2022-02-16,953.36,3
9720,1740,100,2022-09-07,600.16,2
9721,55,81,2021-06-01,289.88,2
9722,1407,300,2022-09-10,247.19,3
9723,1396,70,2021-03-31,1446.95,4
9724,1224,178,2022-03-02,578.06,4
9725,523,205,2021-01-29,16.81,2
9726,432,34,2022-08-27,1062.06,2
9727,1146,69,2022-10-08,969.95,1
9728,1847,84,2021-10-01,55.99,5
9729,178,110,2021-10-14,1023.39,5
9730,872,48,2022-05-22,1074.48,1
9731,120,295,2021-09-05,1307.85,3
9732,821,213,2021-09-23,415.63,1
9733,375,74,2022-05-06,1072.62,3
9734,155,155,2022-05-06,2386.35,1
9735,1740,146,2021-11-08,184.28,3
9736,1034,236,2021-03-09,1346.18,4
9737,547,237,2021-06-11,1171.53,3
9738,1633,226,2021-04-09,725.03,2
9739,1493,88,2022-02-13,281.54,2
9740,1385,106,2021-10-03,1450.92,3
9741,1401,157,2022-09-07,1250.9,4
9742,1329,159,2022-03-18,131.19,4
9743,711,124,2021-01-22,259.05,4
9744,1429,282,2022-11-29,138.35,1
9745,962,236,2021-07-07,2013.84,1
9746,1811,162,2021-02-20,739.45,2
9747,1021,81,2021-03-14,606.57,3
9748,1669,7,2022-04-19,460.47,1
9749,36,117,2022-04-03,,3
9750,857,120,2022-01-17,473.04,1
9751,612,51,2021-05-19,186.65,4
9752,693,26,2021-04-14,103.79,4
9753,260,24,2022-07-01,1233.61,5
9754,176,152,2022-12-30,171.5,5
9755,1392,117,2021-01-09,1236.26,2
9756,1057,268,2022-02-13,1454.99,2
9757,1077,261,2022-02-03,420.38,2
9758,194,142,2022-03-17,418.87,5
9759,1847,58,2021-08-07,230.53,3
9760,1215,232,2021-10-12,533.0,4
9761,578,4,2021-09-25,455.64,2
9762,1874,200,2021-03-15,191.6,2
9763,1836,240,2021-11-23,280.37,5
9764,1300,195,2022-12-30,174.02,2
9765,339,146,2021-09-30,197.8,3
9766,1224,93,2022-03-21,958.03,5
9767,903,162,2021-08-31,800.35,4
9768,1661,65,2022-06-09,1246.36,5
9769,984,208,2021-06-15,186.19,2
9770,277,223,2021-11-16,532.62,2
9771,1308,123,2021-02-21,2511.4,4
9772,1775,290,2021-09-21,448.72,2
9773,884,159,2021-06-03,440.71,2
9774,1550,38,2022-05-22,2689.12,5
9775,1832,131,2021-12-12,110.53,5
9776,1596,232,2021-06-22,1006.18,4
9777,443,242,2022-11-12,364.58,2
9778,1223,69,2022-01-04,1553.2,5
9779,1060,142,2021-03-20,902.73,4
9780,1813,267,2022-03-15,334.85,4
9781,1058,19,2021-10-13,1426.22,4
9782,210,158,2021-12-02,510.43,3
9783,294,22,2022-11-16,,5
9784,1318,21,2021-06-26,678.32,4
9785,1369,228,2022-05-08,2890.85,4
9786,462,300,2022-06-26,358.99,4
9787,981,66,2022-08-18,373.59,2
9788,283,65,2021-07-30,402.81,4
9789,1908,298,2022-02-27,125.34,5
9790,1506,158,2021-08-28,1167.07,1
9791,1498,99,2021-06-11,,2
9792,994,266,2021-04-21,1131.79,1
9793,907,28,2021-04-21,821.07,1
9794,1629,4,2022-05-10,,4
9795,1292,142,2021-09-27,830.83,5
9796,776,287,2021-10-26,1713.52,3
9797,719,62,2021-09-20,502.9,2
9798,795,256,2021-10-20,563.04,2
9799,1096,123,2021-08-10,1937.71,1
9800,1652,189,2021-02-02,2667.58,5
9801,710,33,2022-04-11,1423.8,1
9802,1101,111,2022-01-04,21.08,3
9803,859,239,2022-09-17,1225.51,1
9804,284,231,2022-11-22,378.6,3
9805,1411,9,2021-02-06,,4
9806,1680,92,2022-11-10,921.75,5
9807,106,172,2022-01-08,2508.02,4
9808,512,212,2021-06-14,808.22,4
9809,99,164,2022-03-02,171.27,2
9810,93,297,2021-06-27,238.63,4
9811,590,196,2022-01-06,170.64,1
9812,692,225,2021-09-24,713.13,2
9813,1857,41,2021-06-15,1809.52,3
9814,1899,230,2021-03-18,996.52,4
9815,1414,136,2021-10-15,193.23,1
9816,741,146,2021-06-16,269.97,4
9817,1066,155,2021-10-22,1836.41,4
9818,1159,45,2021-12-31,1753.25,4
9819,723,22,2022-02-23,457.45,3
9820,160,285,2021-02-11,370.23,1
9821,700,276,2022-07-01,41.79,2
9822,939,78,2022-05-08,408.39,1
9823,773,25,2021-05-18,388.5,4
9824,1638,34,2021-08-11,905.27,2
9825,197,208,2021-03-11,166.82,1
9826,172,239,2021-01-18,1025.13,2
9827,1630,145,2021-09-25,345.41,5
9828,1729,281,2022-12-27,2247.74,1
9829,12,37,2021-08-15,724.4,1
9830,593,112,2022-08-19,200.59,3
9831,776,23,2021-09-19,36.89,1
9832,112,55,2021-05-30,10114.88,1
9833,1495,102,2022-06-20,1036.2,5
9834,1706,41,2021-12-29,1268.48,5
9835,1608,28,2022-05-31,1246.04,2
9836,430,247,2022-06-20,,1
9837,1261,116,2021-06-28,601.14,4
9838,747,242,2021-12-16,521.57,4
9839,1012,111,2021-08-03,96.81,4
9840,1929,147,2022-02-18,1290.32,3
9841,1461,73,2022-10-30,102.22,4
9842,1991,43,2022-06-07,267.56,4
9843,1255,70,2022-12-19,886.49,5
9844,872,76,2022-06-20,458.32,4
9845,1132,266,2021-01-28,1092.36,3
9846,1710,217,2022-11-20,1613.7,2
9847,1596,243,2022-09-15,955.06,5
9848,1312,44,2022-08-13,603.37,5
9849,144,62,2022-10-09,1350.44,1
9850,1670,217,2021-07-30,1520.01,4
9851,1581,125,2021-03-18,298.31,5
9852,759,236,2022-10-06,469.88,3
9853,1790,32,2022-08-19,1801.25,5
9854,189,272,2021-04-30,694.33,1
9855,1495,270,2022-12-13,622.31,4
9856,1787,47,2022-09-01,442.13,4
9857,57,7,2021-11-14,295.97,1
9858,1071,112,2022-10-14,180.34,1
9859,1005,121,2022-07-21,131.89,3
9860,1503,139,2021-10-09,1574.07,3
9861,1561,263,2021-08-10,1816.83,5
9862,595,12,2022-07-19,1203.27,2
9863,401,274,2021-09-06,185.98,3
9864,1141,289,2021-11-08,1015.81,1
9865,1492,109,2022-11-29,769.89,1
9866,1842,171,2022-12-31,,3
9867,1337,255,2021-10-25,163.61,1
9868,1245,137,2021-12-20,311.13,5
9869,469,158,2022-08-27,1645.81,2
9870,1227,97,2021-02-24,,5
9871,1406,25,2021-02-20,404.16,4
9872,1003,279,2021-01-15,291.54,1
9873,452,14,2022-10-21,2206.09,4
9874,1965,10,2022-01-18,189.84,5
9875,1850,97,2022-03-04,237.79,4
9876,801,94,2022-11-29,1473.24,1
9877,376,16,2021-05-01,474.38,5
9878,471,285,2022-01-19,706.53,2
9879,648,236,2021-12-20,414.47,4
9880,307,82,2022-08-22,,1
9881,414,29,2021-10-17,49.95,3
9882,1122,181,2022-09-03,472.48,1
9883,1668,86,2022-11-01,343.56,1
9884,631,258,2022-03-17,1043.12,1
9885,853,221,2022-10-05,1080.36,2
9886,628,144,2021-06-05,2466.06,3
9887,1033,151,2021-03-04,329.2,3
9888,1147,76,2021-04-26,445.53,1
9889,477,45,2021-02-11,373.58,1
9890,1544,239,2022-08-22,529.3,5
9891,1196,201,2021-12-08,338.57,2
9892,1139,122,2021-01-26,2031.89,1
9893,463,244,2022-11-05,626.95,4
9894,1253,67,2022-07-21,115.0,2
9895,1742,59,2022-03-11,1645.09,1
9896,1945,161,2022-07-02,235.98,2
9897,1600,21,2022-04-03,139.42,3
9898,115,78,2022-12-12,804.42,1
9899,1605,191,2021-09-18,1685.06,5
9900,1918,9,2022-04-27,1215.74,2
9901,20,75,2022-02-27,451.53,3
9902,229,277,2021-11-10,183.0,3
9903,1746,226,2021-08-13,719.44,1
9904,713,85,2021-03-29,412.38,5
9905,1279,54,2021-11-17,233.98,3
9906,1150,109,2022-10-04,176.6,4
9907,960,18,2022-09-07,2637.32,4
9908,1014,195,2022-01-20,252.79,4
9909,1710,113,2021-09-09,,2
9910,1817,64,2021-06-09,1013.96,3
9911,1363,150,2022-07-18,1128.12,4
9912,130,273,2021-10-28,1369.44,2
9913,331,242,2022-03-20,1916.31,1
9914,294,111,2022-01-05,111.06,2
9915,1757,101,2021-04-17,1607.98,4
9916,1317,78,2021-01-09,419.32,4
9917,29,5,2022-08-30,506.47,4
9918,688,54,2021-12-18,,5
9919,990,135,2021-01-08,812.03,2
9920,1005,86,2021-11-29,1130.62,3
9921,1092,158,2022-10-04,2201.48,1
9922,1875,127,2021-03-12,48.98,1
9923,40,116,2021-02-04,711.56,1
9924,485,83,2021-11-05,101.55,3
9925,1191,221,2022-05-15,497.84,1
9926,415,26,2022-03-05,50.85,1
9927,268,158,2022-08-05,574.07,2
9928,1243,25,2021-11-01,1463.01,5
9929,1314,122,2022-10-31,1297.38,1
9930,302,262,2022-02-09,4594.85,5
9931,1238,190,2021-11-05,795.79,2
9932,1071,11,2021-07-10,139.34,3
9933,712,170,2022-05-21,1311.4,4
9934,579,275,2021-02-24,214.93,1
9935,61,201,2021-09-18,722.24,2
9936,867,171,2021-06-05,255.12,3
9937,1014,192,2021-02-07,244.02,2
9938,170,294,2021-03-13,1213.06,5
9939,713,52,2021-06-11,749.67,5
9940,574,261,2021-03-18,1017.52,4
9941,92,280,2022-07-30,177.18,4
9942,64,169,2022-01-21,961.55,1
9943,1692,9,2022-08-03,,3
9944,15,194,2021-09-08,1567.05,3
9945,1035,239,2022-02-13,813.94,5
9946,1028,102,2022-02-19,816.99,5
9947,1234,128,2021-10-14,1560.76,5
9948,1897,58,2021-07-03,75.57,4
9949,1927,83,2021-01-12,313.04,5
9950,373,177,2022-04-28,164.9,5
9951,1900,17,2022-02-14,2001.81,2
9952,1759,138,2021-07-06,213.59,4
9953,1631,274,2022-06-02,424.5,1
9954,1984,65,2022-09-04,2056.33,2
9955,1587,98,2022-04-14,1426.05,2
9956,178,228,2021-10-01,809.5,3
9957,1831,58,2022-03-08,403.15,3
9958,1930,61,2022-01-22,1638.53,5
9959,154,54,2022-04-21,323.13,4
9960,1415,225,2021-10-23,1231.11,1
9961,481,84,2021-09-17,29.63,5
9962,1986,290,2022-05-09,460.27,2
9963,1769,266,2021-02-19,1816.5,5
9964,575,56,2021-09-02,1132.78,3
9965,591,119,2022-02-08,1276.68,2
9966,1430,52,2021-10-05,,4
9967,193,246,2021-05-14,823.24,5
9968,339,115,2022-03-29,232.44,4
9969,1548,210,2021-02-28,617.95,5
9970,1229,264,2021-11-30,270.37,4
9971,1635,224,2022-12-12,659.88,4
9972,742,198,2022-07-14,328.36,2
9973,1605,248,2022-04-25,995.64,4
9974,987,230,2021-08-31,346.81,1
9975,226,9,2021-01-16,1134.52,5
9976,462,201,2021-04-05,508.89,3
9977,716,244,2021-02-18,605.59,4
9978,1217,217,2022-10-14,1323.65,2
9979,101,165,2022-04-03,358.17,5
9980,101,248,2022-01-28,446.59,1
9981,1513,12,2021-08-24,1041.22,2
9982,1140,181,2021-05-01,828.64,5
9983,1155,53,2022-03-28,2621.43,2
9984,827,185,2021-03-05,2452.13,4
9985,1215,131,2021-08-25,,5
9986,330,203,2022-07-08,405.55,1
9987,1362,17,2021-04-29,1626.3,2
9988,1198,88,2022-07-24,569.94,1
9989,1023,121,2022-11-24,431.76,5
9990,824,273,2022-12-29,252.09,3
9991,1982,58,2021-06-01,323.89,1
9992,242,149,2021-07-06,1309.47,2
9993,1648,243,2021-08-28,1043.08,2
9994,1506,244,2022-01-13,95.89,3
9995,1126,86,2021-01-13,240.77,5
9996,446,209,2021-03-26,209.12,1
9997,39,54,2022-03-07,83.25,2
9998,1971,112,2022-07-25,291.83,2
9999,969,300,2022-09-01,197.63,3
10000,1803,181,2022-03-16,883.79,5
10001,321,129,2022-10-12,2163.57,2
10002,987,143,2021-09-02,168.28,1
10003,1651,185,2021-12-16,370.03,5
10004,405,190,2021-02-04,469.47,2
10005,1031,150,2022-10-02,1885.81,2
10006,996,68,2022-02-13,356.24,3
10007,1458,50,2021-06-26,673.99,2
10008,515,46,2021-07-12,338.77,2
10009,1937,146,2022-06-26,,3
10010,1317,286,2021-01-31,10411.38,3
10011,1090,147,2021-04-29,1601.51,1
10012,873,297,2022-06-03,365.69,5
10013,1971,198,2021-08-01,327.92,1
10014,793,25,2021-05-03,2207.85,1
10015,1129,129,2022-09-05,1495.76,3
10016,1507,108,2021-10-13,531.68,5
10017,1646,189,2021-04-15,852.44,2
10018,938,287,2021-11-29,1044.34,2
10019,78,58,2022-12-01,302.29,4
10020,1004,16,2022-04-26,390.59,5
10021,185,110,2022-06-23,1454.04,5
10022,1362,119,2021-11-23,940.01,3
10023,259,294,2021-07-06,1614.24,4
10024,1386,132,2021-08-21,1108.63,2
10025,1,103,2022-08-23,684.79,1
10026,14,160,2021-08-01,400.5,5
10027,1349,283,2022-01-21,296.68,1
10028,567,174,2022-06-25,,1
10029,298,213,2022-02-17,424.78,3
10030,22,144,2021-06-11,499.76,1
10031,503,259,2021-06-13,268.51,3
10032,63,20,2021-05-13,285.58,5
10033,1759,119,2022-04-11,,1
10034,1452,176,2022-02-20,118.92,2
10035,1279,66,2022-08-13,787.78,4
10036,1685,137,2022-02-08,196.57,2
10037,1982,236,2022-08-01,861.79,2
10038,349,110,2021-08-11,2158.32,5
10039,469,100,2021-04-12,360.31,1
10040,1323,250,2022-10-09,708.79,3
10041,1564,14,2021-02-03,410.05,2
10042,1922,61,2022-01-22,1685.75,2
10043,22,10,2022-02-09,700.51,4
10044,1493,237,2021-01-14,414.85,3
10045,1185,36,2022-04-19,436.59,2
10046,615,295,2022-05-29,2254.49,3
10047,678,69,2022-06-24,812.56,1
10048,1576,3,2022-01-28,274.73,2
10049,1059,265,2022-09-19,800.04,4
10050,803,208,2022-06-20,306.01,5
10051,1810,217,2021-06-08,262.75,1
10052,1008,147,2021-07-13,1344.22,5
10053,463,29,2021-01-21,262.79,3
10054,890,200,2022-07-05,194.75,1
10055,1169,174,2022-05-16,198.12,5
10056,223,117,2022-03-21,1208.63,4
10057,230,34,2021-11-24,2023.66,3
10058,1414,121,2022-01-21,101.45,4
10059,1218,244,2022-01-18,203.77,3
10060,1740,132,2021-09-25,463.96,1
10061,1911,38,2022-01-12,2237.78,3
10062,100,106,2022-08-17,979.75,3
10063,1596,222,2021-04-30,1040.74,5
10064,377,50,2022-08-20,1644.85,1
10065,770,190,2021-07-15,,1
10066,14,15,2022-01-16,1618.69,5
10067,917,109,2021-12-17,820.05,1
10068,535,67,2022-06-15,276.11,2
10069,1597,205,2021-11-23,23.78,3
10070,1527,172,2022-08-28,2762.72,2
10071,34,204,2021-11-04,1326.22,2
10072,1330,19,2021-04-22,808.73,3
10073,1122,203,2022-04-12,696.91,1
10074,1543,74,2022-01-19,311.39,1
10075,453,184,2021-09-09,45.64,3
10076,443,275,2022-04-26,1012.09,4
10077,1080,180,2021-03-25,1577.46,2
10078,442,20,2022-02-22,653.43,2
10079,1841,139,2021-08-31,1064.97,2
10080,490,122,2021-09-16,1479.35,3
10081,1424,199,2022-10-26,464.11,1
10082,371,128,2022-11-16,,1
10083,516,165,2021-10-01,100.12,3
10084,760,126,2021-10-19,,1
10085,1531,24,2021-08-13,1634.35,4
10086,475,138,2022-10-13,92.99,5
10087,592,82,2022-08-11,131.07,5
10088,1083,91,2021-03-18,651.28,4
10089,1253,224,2022-01-22,1075.39,5
10090,1508,161,2021-04-30,366.42,1
10091,1223,255,2022-07-08,854.03,3
10092,409,217,2021-01-03,253.45,5
10093,424,113,2022-01-07,1007.54,5
10094,1534,248,2021-10-10,1064.07,2
10095,61,206,2022-11-27,1309.28,5
10096,1457,221,2022-10-28,704.25,2
10097,321,129,2022-02-26,940.17,1
10098,208,189,2022-04-19,484.37,3
10099,1213,216,2022-11-04,17.95,2
10100,96,26,2021-05-10,347.07,3
10101,1573,222,2022-02-05,722.23,5
10102,1722,246,2021-05-15,1823.47,3
10103,1377,100,2022-05-01,124.57,1
10104,1228,42,2022-08-12,625.45,1
10105,441,166,2021-03-07,1135.01,2
10106,31,272,2022-06-14,1326.65,1
10107,1855,243,2021-02-11,1077.28,3
10108,1125,2,2021-10-24,138.15,4
10109,1665,112,2021-08-17,272.9,4
10110,1671,13,2022-01-09,1059.9,3
10111,876,22,2021-01-23,743.83,5
10112,1543,142,2021-12-07,1425.84,1
10113,925,249,2022-02-01,1369.53,3
10114,1844,48,2021-01-09,611.07,3
10115,185,254,2022-09-19,13708.3,5
10116,1204,104,2021-03-04,716.86,5
10117,1983,28,2021-03-21,1467.23,4
10118,11,97,2021-04-10,689.1,3
10119,1938,36,2021-07-06,1989.74,3
10120,23,1,2022-06-25,692.31,2
10121,1895,93,2022-07-08,2115.1,4
10122,458,10,2021-02-27,701.56,2
10123,1352,229,2022-09-09,1811.09,3
10124,470,291,2021-10-31,809.37,4
10125,1596,261,2022-07-02,917.87,2
10126,820,245,2021-11-04,184.76,4
10127,1034,97,2022-04-09,118.17,5
10128,1729,128,2021-12-10,,4
10129,367,89,2022-12-31,525.3,1
10130,423,280,2022-08-29,655.79,5
10131,621,51,2022-05-23,130.95,4
10132,1924,16,2022-05-14,450.6,1
10133,1625,255,2021-07-18,456.14,1
10134,811,133,2022-06-30,443.59,3
10135,163,119,2022-12-02,1673.66,2
10136,1287,282,2021-05-19,117.17,2
10137,1191,106,2022-06-30,2487.35,5
10138,215,53,2021-01-30,2333.66,3
10139,1068,120,2022-02-07,258.57,1
10140,579,127,2022-11-20,70.99,3
10141,928,55,2022-09-24,75.85,1
10142,418,269,2022-09-05,970.57,5
10143,1630,6,2021-03-30,,4
10144,491,182,2021-09-05,275.33,3
10145,1807,154,2022-11-24,2025.24,5
10146,149,101,2021-05-01,727.84,1
10147,98,47,2021-08-18,2038.53,2
10148,1152,144,2021-07-07,794.58,5
10149,1611,224,2022-08-13,1428.19,3
10150,933,227,2022-11-26,576.66,3
10151,1122,144,2022-02-20,989.31,2
10152,1750,110,2022-08-08,1074.92,4
10153,1706,171,2021-11-14,986.66,1
10154,1026,242,2021-02-12,1527.79,3
10155,782,95,2022-09-19,716.41,5
10156,89,35,2021-08-08,1293.04,3
10157,92,9,2021-01-05,854.54,1
10158,1896,27,2022-09-29,746.32,3
10159,916,236,2021-09-01,2454.1,3
10160,533,4,2022-03-24,416.35,5
10161,1718,228,2021-04-16,968.08,3
10162,341,244,2021-03-27,449.17,3
10163,1567,209,2021-10-02,185.22,4
10164,1009,27,2022-08-19,721.18,1
10165,722,225,2022-08-16,1190.69,2
10166,731,76,2022-02-09,,1
10167,382,185,2022-09-07,2029.05,2
10168,413,39,2022-07-28,1104.53,2
10169,792,255,2022-05-12,735.88,5
10170,1509,199,2022-06-25,485.07,3
10171,394,197,2021-06-02,282.81,1
10172,1184,103,2021-04-10,657.71,4
10173,1842,161,2022-11-12,,2
10174,307,141,2022-09-11,49.24,4
10175,1013,62,2022-03-08,1268.73,2
10176,1474,76,2021-09-26,549.63,1
10177,1324,206,2022-09-23,295.64,1
10178,66,217,2022-02-25,1013.13,4
10179,759,287,2021-01-19,2300.81,1
10180,342,288,2022-11-15,252.92,3
10181,514,148,2021-06-14,192.06,5
